x,y,rgb565_hex
312,196,0xde16
313,196,0xd5d5
314,196,0xcd94
315,196,0xc554
316,196,0xc553
317,196,0xc512
318,196,0xbcf1
319,196,0xc532
320,196,0xbd12
321,196,0xc532
322,196,0xbcf1
323,196,0xc532
324,196,0xc531
325,196,0xbd11
326,196,0xc552
327,196,0xcd73
328,196,0xbcf0
329,196,0xc531
330,196,0xc531
331,196,0xcd52
332,196,0xcd72
333,196,0xd5b4
334,196,0xde36
335,196,0xe678
336,196,0xeed9
337,196,0xf75b
338,196,0xff9d
339,196,0xff9e
340,196,0xffbe
341,196,0xffde
342,196,0xffff
343,196,0xffff
344,196,0xffff
345,196,0xffff
346,196,0xffff
347,196,0xffff
348,196,0xffff
349,196,0xffff
350,196,0xffff
351,196,0xffff
352,196,0xffff
353,196,0xffff
354,196,0xffff
355,196,0xffff
356,196,0xffff
357,196,0xffff
358,196,0xffff
359,196,0xffff
360,196,0xffff
361,196,0xffff
362,196,0xffff
363,196,0xffff
364,196,0xffff
365,196,0xffff
366,196,0xffff
367,196,0xffff
368,196,0xffff
369,196,0xffff
370,196,0xffff
371,196,0xffff
372,196,0xffff
373,196,0xffff
374,196,0xffff
375,196,0xffff
376,196,0xffff
377,196,0xffff
378,196,0xffff
379,196,0xffff
380,196,0xffff
381,196,0xffff
382,196,0xffff
383,196,0xffff
384,196,0xffff
385,196,0xffff
386,196,0xffff
387,196,0xffff
388,196,0xffff
389,196,0xffff
390,196,0xffff
391,196,0xffff
392,196,0xffff
393,196,0xffff
394,196,0xffff
395,196,0xffff
396,196,0xffff
397,196,0xffff
398,196,0xffff
399,196,0xffff
400,196,0xffff
401,196,0xffff
402,196,0xffff
403,196,0xffff
404,196,0xffff
405,196,0xffff
406,196,0xffff
407,196,0xffff
408,196,0xffff
409,196,0xffff
410,196,0xffff
411,196,0xffff
412,196,0xffff
413,196,0xffff
414,196,0xffff
415,196,0xffff
416,196,0xffff
417,196,0xffff
418,196,0xffff
419,196,0xffff
420,196,0xffff
421,196,0xffff
422,196,0xffff
423,196,0xffff
424,196,0xffff
425,196,0xffff
426,196,0xffff
427,196,0xffff
428,196,0xffff
429,196,0xffff
430,196,0xffff
431,196,0xffff
432,196,0xffff
433,196,0xffff
434,196,0xffff
435,196,0xffff
436,196,0xffff
437,196,0xffff
438,196,0xffff
439,196,0xffff
440,196,0xffff
441,196,0xffff
442,196,0xffff
443,196,0xffff
444,196,0xffff
445,196,0xffff
446,196,0xffff
447,196,0xffff
448,196,0xffff
449,196,0xffff
450,196,0xffff
451,196,0xffff
452,196,0xffff
453,196,0xffff
454,196,0xffff
455,196,0xffff
456,196,0xffff
457,196,0xffff
458,196,0xffff
459,196,0xffff
460,196,0xffff
461,196,0xffff
462,196,0xffff
463,196,0xffff
464,196,0xffff
465,196,0xffff
466,196,0xffff
467,196,0xffff
468,196,0xffff
469,196,0xffff
470,196,0xffff
471,196,0xffff
472,196,0xffff
473,196,0xffff
474,196,0xffff
475,196,0xffff
476,196,0xffff
477,196,0xffff
478,196,0xffff
479,196,0xffff
0,197,0xffff
1,197,0xffff
2,197,0xffff
3,197,0xffff
4,197,0xffff
5,197,0xffff
6,197,0xffff
7,197,0xffff
8,197,0xffff
9,197,0xffff
10,197,0xffff
11,197,0xffff
12,197,0xffff
13,197,0xffff
14,197,0xffff
15,197,0xffff
16,197,0xffff
17,197,0xffff
18,197,0xffff
19,197,0xffff
20,197,0xffff
21,197,0xffff
22,197,0xffff
23,197,0xffff
24,197,0xffff
25,197,0xffff
26,197,0xffff
27,197,0xffff
28,197,0xffff
29,197,0xffff
30,197,0xffff
31,197,0xffff
32,197,0xffff
33,197,0xffff
34,197,0xffff
35,197,0xffff
36,197,0xffff
37,197,0xffff
38,197,0xffff
39,197,0xffff
40,197,0xffff
41,197,0xffff
42,197,0xffff
43,197,0xffff
44,197,0xffff
45,197,0xffff
46,197,0xffff
47,197,0xffff
48,197,0xffff
49,197,0xffff
50,197,0xffff
51,197,0xffff
52,197,0xffff
53,197,0xffff
54,197,0xffff
55,197,0xffff
56,197,0xffff
57,197,0xffff
58,197,0xffff
59,197,0xffff
60,197,0xffff
61,197,0xffff
62,197,0xffff
63,197,0xffff
64,197,0xffff
65,197,0xffff
66,197,0xffff
67,197,0xffff
68,197,0xffff
69,197,0xffff
70,197,0xffff
71,197,0xffff
72,197,0xffff
73,197,0xffff
74,197,0xffff
75,197,0xffff
76,197,0xffff
77,197,0xffff
78,197,0xffff
79,197,0xffff
80,197,0xffff
81,197,0xffff
82,197,0xffff
83,197,0xffff
84,197,0xffff
85,197,0xffff
86,197,0xffff
87,197,0xffff
88,197,0xffde
89,197,0xff9d
90,197,0xff7c
91,197,0xf71b
92,197,0xeeb9
93,197,0xe678
94,197,0xde57
95,197,0xde16
96,197,0xd5d4
97,197,0xd5b4
98,197,0xd5b4
99,197,0xd5b4
100,197,0xd5d4
101,197,0xddf4
102,197,0xd5d4
103,197,0xd5d4
104,197,0xd5d4
105,197,0xd5d4
106,197,0xd5d4
107,197,0xd5b3
108,197,0xd5b3
109,197,0xd593
110,197,0xcd93
111,197,0xcd93
112,197,0xd592
113,197,0xcd92
114,197,0xcd92
115,197,0xcd92
116,197,0xcd92
117,197,0xd593
118,197,0xd5b3
119,197,0xd5b3
120,197,0xd5b3
121,197,0xcd92
122,197,0xcd93
123,197,0xcd72
124,197,0xcd72
125,197,0xcd72
126,197,0xcd72
127,197,0xcd72
128,197,0xcd73
129,197,0xcd72
130,197,0xcd72
131,197,0xcd72
132,197,0xcd72
133,197,0xcd72
134,197,0xcd72
135,197,0xcd52
136,197,0xcd52
137,197,0xcd51
138,197,0xcd31
139,197,0xcd31
140,197,0xc530
141,197,0xc510
142,197,0xc4f0
143,197,0xbccf
144,197,0xbccf
145,197,0xbcaf
146,197,0xb4ae
147,197,0xbcae
148,197,0xbcaf
149,197,0xbccf
150,197,0xc4f0
151,197,0xc4f0
152,197,0xc4f0
153,197,0xc4f0
154,197,0xc510
155,197,0xc511
156,197,0xc510
157,197,0xcd31
158,197,0xcd51
159,197,0xcd72
160,197,0xd572
161,197,0xcd72
162,197,0xcd51
163,197,0xc510
164,197,0xcd30
165,197,0xcd51
166,197,0xcd51
167,197,0xcd30
168,197,0xc510
169,197,0xc510
170,197,0xcd50
171,197,0xcd71
172,197,0xd571
173,197,0xcd71
174,197,0xd571
175,197,0xd571
176,197,0xddb2
177,197,0xddb2
178,197,0xdd91
179,197,0xd571
180,197,0xd550
181,197,0xcd30
182,197,0xcd30
183,197,0xcd0f
184,197,0xccef
185,197,0xc4ce
186,197,0xbcae
187,197,0xbc8d
188,197,0xbcae
189,197,0xbcef
190,197,0xbccf
191,197,0xbccf
192,197,0xbccf
193,197,0xbccf
194,197,0xbccf
195,197,0xc510
196,197,0xc530
197,197,0xc530
198,197,0xcd51
199,197,0xc531
200,197,0xc551
201,197,0xc531
202,197,0xc531
203,197,0xc551
204,197,0xcd52
205,197,0xcd72
206,197,0xcd52
207,197,0xcd31
208,197,0xc510
209,197,0xbcd0
210,197,0xbcaf
211,197,0xbcaf
212,197,0xbcce
213,197,0xbcae
214,197,0xb44c
215,197,0xb44c
216,197,0xac4c
217,197,0xac0b
218,197,0xac0b
219,197,0xac0c
220,197,0xa3ea
221,197,0xa3ca
222,197,0xac0b
223,197,0xb42c
224,197,0xb44d
225,197,0xb46d
226,197,0xac4d
227,197,0xac0c
228,197,0xa40c
229,197,0xac2d
230,197,0xb44d
231,197,0xa3ec
232,197,0xa3cb
233,197,0xac0c
234,197,0xac2c
235,197,0xac4c
236,197,0xac4c
237,197,0xac4c
238,197,0xb46d
239,197,0xb48e
240,197,0xb48e
241,197,0xac6d
242,197,0xac6d
243,197,0xac6e
244,197,0xb48e
245,197,0xb4cf
246,197,0xbcf0
247,197,0xc532
248,197,0xc531
249,197,0xbcf1
250,197,0xbcf1
251,197,0xbcf1
252,197,0xb4d0
253,197,0xc572
254,197,0xd5d4
255,197,0xcd93
256,197,0xcdb3
257,197,0xd5f4
258,197,0xd5d4
259,197,0xcd93
260,197,0xc573
261,197,0xcdb4
262,197,0xd5d4
263,197,0xcd94
264,197,0xcdf5
265,197,0xd616
266,197,0xd636
267,197,0xde57
268,197,0xe698
269,197,0xde77
270,197,0xde77
271,197,0xe698
272,197,0xe6b8
273,197,0xe6b8
274,197,0xe6b8
275,197,0xe6b8
276,197,0xe6b8
277,197,0xe698
278,197,0xe6b9
279,197,0xe6b9
280,197,0xe698
281,197,0xe698
282,197,0xe678
283,197,0xde57
284,197,0xde78
285,197,0xde78
286,197,0xde57
287,197,0xde37
288,197,0xde57
289,197,0xde37
290,197,0xd637
291,197,0xde58
292,197,0xde57
293,197,0xde37
294,197,0xde37
295,197,0xde37
296,197,0xde57
297,197,0xde58
298,197,0xde58
299,197,0xde78
300,197,0xde98
301,197,0xde78
302,197,0xde78
303,197,0xde78
304,197,0xde98
305,197,0xde98
306,197,0xe699
307,197,0xde78
308,197,0xde58
309,197,0xde58
310,197,0xde37
311,197,0xd5f6
312,197,0xd5f6
313,197,0xd5b5
314,197,0xcd94
315,197,0xc553
316,197,0xc533
317,197,0xbd12
318,197,0xbcf1
319,197,0xc532
320,197,0xbcf1
321,197,0xbd11
322,197,0xb4d0
323,197,0xc511
324,197,0xc532
325,197,0xbcf1
326,197,0xc531
327,197,0xd5b3
328,197,0xc531
329,197,0xcd52
330,197,0xcd72
331,197,0xcd72
332,197,0xcd93
333,197,0xd5b4
334,197,0xde15
335,197,0xe678
336,197,0xe6d9
337,197,0xef3b
338,197,0xff7d
339,197,0xffbe
340,197,0xffbe
341,197,0xffde
342,197,0xffff
343,197,0xffff
344,197,0xffff
345,197,0xffff
346,197,0xffff
347,197,0xffff
348,197,0xffff
349,197,0xffff
350,197,0xffff
351,197,0xffff
352,197,0xffff
353,197,0xffff
354,197,0xffff
355,197,0xffff
356,197,0xffff
357,197,0xffff
358,197,0xffff
359,197,0xffff
360,197,0xffff
361,197,0xffff
362,197,0xffff
363,197,0xffff
364,197,0xffff
365,197,0xffff
366,197,0xffff
367,197,0xffff
368,197,0xffff
369,197,0xffff
370,197,0xffff
371,197,0xffff
372,197,0xffff
373,197,0xffff
374,197,0xffff
375,197,0xffff
376,197,0xffff
377,197,0xffff
378,197,0xffff
379,197,0xffff
380,197,0xffff
381,197,0xffff
382,197,0xffff
383,197,0xffff
384,197,0xffff
385,197,0xffff
386,197,0xffff
387,197,0xffff
388,197,0xffff
389,197,0xffff
390,197,0xffff
391,197,0xffff
392,197,0xffff
393,197,0xffff
394,197,0xffff
395,197,0xffff
396,197,0xffff
397,197,0xffff
398,197,0xffff
399,197,0xffff
400,197,0xffff
401,197,0xffff
402,197,0xffff
403,197,0xffff
404,197,0xffff
405,197,0xffff
406,197,0xffff
407,197,0xffff
408,197,0xffff
409,197,0xffff
410,197,0xffff
411,197,0xffff
412,197,0xffff
413,197,0xffff
414,197,0xffff
415,197,0xffff
416,197,0xffff
417,197,0xffff
418,197,0xffff
419,197,0xffff
420,197,0xffff
421,197,0xffff
422,197,0xffff
423,197,0xffff
424,197,0xffff
425,197,0xffff
426,197,0xffff
427,197,0xffff
428,197,0xffff
429,197,0xffff
430,197,0xffff
431,197,0xffff
432,197,0xffff
433,197,0xffff
434,197,0xffff
435,197,0xffff
436,197,0xffff
437,197,0xffff
438,197,0xffff
439,197,0xffff
440,197,0xffff
441,197,0xffff
442,197,0xffff
443,197,0xffff
444,197,0xffff
445,197,0xffff
446,197,0xffff
447,197,0xffff
448,197,0xffff
449,197,0xffff
450,197,0xffff
451,197,0xffff
452,197,0xffff
453,197,0xffff
454,197,0xffff
455,197,0xffff
456,197,0xffff
457,197,0xffff
458,197,0xffff
459,197,0xffff
460,197,0xffff
461,197,0xffff
462,197,0xffff
463,197,0xffff
464,197,0xffff
465,197,0xffff
466,197,0xffff
467,197,0xffff
468,197,0xffff
469,197,0xffff
470,197,0xffff
471,197,0xffff
472,197,0xffff
473,197,0xffff
474,197,0xffff
475,197,0xffff
476,197,0xffff
477,197,0xffff
478,197,0xffff
479,197,0xffff
0,198,0xffff
1,198,0xffff
2,198,0xffff
3,198,0xffff
4,198,0xffff
5,198,0xffff
6,198,0xffff
7,198,0xffff
8,198,0xffff
9,198,0xffff
10,198,0xffff
11,198,0xffff
12,198,0xffff
13,198,0xffff
14,198,0xffff
15,198,0xffff
16,198,0xffff
17,198,0xffff
18,198,0xffff
19,198,0xffff
20,198,0xffff
21,198,0xffff
22,198,0xffff
23,198,0xffff
24,198,0xffff
25,198,0xffff
26,198,0xffff
27,198,0xffff
28,198,0xffff
29,198,0xffff
30,198,0xffff
31,198,0xffff
32,198,0xffff
33,198,0xffff
34,198,0xffff
35,198,0xffff
36,198,0xffff
37,198,0xffff
38,198,0xffff
39,198,0xffff
40,198,0xffff
41,198,0xffff
42,198,0xffff
43,198,0xffff
44,198,0xffff
45,198,0xffff
46,198,0xffff
47,198,0xffff
48,198,0xffff
49,198,0xffff
50,198,0xffff
51,198,0xffff
52,198,0xffff
53,198,0xffff
54,198,0xffff
55,198,0xffff
56,198,0xffff
57,198,0xffff
58,198,0xffff
59,198,0xffff
60,198,0xffff
61,198,0xffff
62,198,0xffff
63,198,0xffff
64,198,0xffff
65,198,0xffff
66,198,0xffff
67,198,0xffff
68,198,0xffff
69,198,0xffff
70,198,0xffff
71,198,0xffff
72,198,0xffff
73,198,0xffff
74,198,0xffff
75,198,0xffff
76,198,0xffff
77,198,0xffff
78,198,0xffff
79,198,0xffff
80,198,0xffff
81,198,0xffff
82,198,0xffff
83,198,0xffff
84,198,0xffff
85,198,0xffff
86,198,0xffff
87,198,0xffdf
88,198,0xffde
89,198,0xffbe
90,198,0xf77d
91,198,0xf71c
92,198,0xeeda
93,198,0xe698
94,198,0xe657
95,198,0xde16
96,198,0xd5d4
97,198,0xd593
98,198,0xd593
99,198,0xd593
100,198,0xd593
101,198,0xd5b3
102,198,0xd5b3
103,198,0xd5b3
104,198,0xd5b3
105,198,0xd5b3
106,198,0xd5b3
107,198,0xd593
108,198,0xd592
109,198,0xcd92
110,198,0xcd72
111,198,0xcd72
112,198,0xcd72
113,198,0xcd72
114,198,0xcd72
115,198,0xcd51
116,198,0xcd51
117,198,0xcd72
118,198,0xcd92
119,198,0xcd92
120,198,0xcd93
121,198,0xcd72
122,198,0xcd72
123,198,0xcd52
124,198,0xc552
125,198,0xcd52
126,198,0xcd52
127,198,0xcd52
128,198,0xcd72
129,198,0xcd72
130,198,0xcd72
131,198,0xcd72
132,198,0xcd72
133,198,0xcd72
134,198,0xcd72
135,198,0xcd52
136,198,0xc552
137,198,0xc531
138,198,0xc531
139,198,0xc531
140,198,0xc510
141,198,0xc510
142,198,0xc510
143,198,0xc4f0
144,198,0xc4ef
145,198,0xbccf
146,198,0xbcae
147,198,0xbcae
148,198,0xbcce
149,198,0xc4cf
150,198,0xc4cf
151,198,0xc4ef
152,198,0xc4f0
153,198,0xc4f0
154,198,0xc4f0
155,198,0xc510
156,198,0xcd31
157,198,0xcd31
158,198,0xcd31
159,198,0xcd31
160,198,0xc531
161,198,0xc531
162,198,0xc510
163,198,0xc510
164,198,0xcd10
165,198,0xcd30
166,198,0xcd30
167,198,0xcd30
168,198,0xcd30
169,198,0xcd51
170,198,0xd572
171,198,0xd592
172,198,0xd592
173,198,0xd572
174,198,0xd571
175,198,0xdd92
176,198,0xddb3
177,198,0xddb2
178,198,0xd571
179,198,0xd550
180,198,0xcd30
181,198,0xcd30
182,198,0xc4ef
183,198,0xc4ae
184,198,0xbc8d
185,198,0xbc8d
186,198,0xbc8e
187,198,0xc4ce
188,198,0xbcce
189,198,0xbcce
190,198,0xbcae
191,198,0xbccf
192,198,0xbccf
193,198,0xbccf
194,198,0xc510
195,198,0xc510
196,198,0xc511
197,198,0xc531
198,198,0xcd31
199,198,0xcd52
200,198,0xc551
201,198,0xc551
202,198,0xcd72
203,198,0xcd72
204,198,0xcd92
205,198,0xcd72
206,198,0xc531
207,198,0xc510
208,198,0xbcf0
209,198,0xbcf0
210,198,0xc510
211,198,0xbcf0
212,198,0xbcaf
213,198,0xb48e
214,198,0xb44d
215,198,0xbc6e
216,198,0xb44d
217,198,0xac2c
218,198,0xac2c
219,198,0xabeb
220,198,0xabcb
221,198,0xac0c
222,198,0xb46d
223,198,0xb44c
224,198,0xac0c
225,198,0xa3eb
226,198,0xabeb
227,198,0xac2c
228,198,0xac0c
229,198,0xabeb
230,198,0xa3cb
231,198,0xa3aa
232,198,0xa38a
233,198,0xa38a
234,198,0xa3ca
235,198,0xabeb
236,198,0xac0b
237,198,0xabeb
238,198,0xabeb
239,198,0xac0b
240,198,0xabeb
241,198,0xa3cb
242,198,0xb44c
243,198,0xac2c
244,198,0xac6d
245,198,0xb48e
246,198,0xb48f
247,198,0xc4f0
248,198,0xb48f
249,198,0xb48f
250,198,0xac6e
251,198,0xac4e
252,198,0xbcd0
253,198,0xcd52
254,198,0xcd52
255,198,0xc531
256,198,0xd593
257,198,0xcd72
258,198,0xbd10
259,198,0xbcf0
260,198,0xc531
261,198,0xd5d4
262,198,0xc552
263,198,0xc553
264,198,0xd5d4
265,198,0xd5f6
266,198,0xd616
267,198,0xe677
268,198,0xde57
269,198,0xde57
270,198,0xde78
271,198,0xde78
272,198,0xe698
273,198,0xe6b9
274,198,0xe6d9
275,198,0xe6b8
276,198,0xdeb9
277,198,0xde98
278,198,0xe6b9
279,198,0xe699
280,198,0xe6b9
281,198,0xe6b9
282,198,0xe698
283,198,0xde58
284,198,0xde78
285,198,0xde98
286,198,0xde78
287,198,0xde78
288,198,0xde58
289,198,0xde58
290,198,0xde78
291,198,0xde98
292,198,0xde98
293,198,0xde58
294,198,0xde58
295,198,0xde58
296,198,0xde78
297,198,0xde98
298,198,0xde78
299,198,0xde99
300,198,0xde98
301,198,0xde98
302,198,0xde98
303,198,0xe6b9
304,198,0xe698
305,198,0xde98
306,198,0xde98
307,198,0xde98
308,198,0xd637
309,198,0xd616
310,198,0xd5f6
311,198,0xcdb5
312,198,0xcd94
313,198,0xcdb5
314,198,0xcd94
315,198,0xc533
316,198,0xbd12
317,198,0xbcf2
318,198,0xc512
319,198,0xc532
320,198,0xbcf1
321,198,0xbcf1
322,198,0xbcd0
323,198,0xbcf1
324,198,0xc511
325,198,0xbcf0
326,198,0xbcf0
327,198,0xcd72
328,198,0xc551
329,198,0xc551
330,198,0xcd92
331,198,0xcd93
332,198,0xcdb3
333,198,0xd5d4
334,198,0xde16
335,198,0xe678
336,198,0xeeda
337,198,0xeefb
338,198,0xf77d
339,198,0xffde
340,198,0xffff
341,198,0xffdf
342,198,0xffff
343,198,0xffff
344,198,0xffff
345,198,0xffff
346,198,0xffff
347,198,0xffff
348,198,0xffff
349,198,0xffff
350,198,0xffff
351,198,0xffff
352,198,0xffff
353,198,0xffff
354,198,0xffff
355,198,0xffff
356,198,0xffff
357,198,0xffff
358,198,0xffff
359,198,0xffff
360,198,0xffff
361,198,0xffff
362,198,0xffff
363,198,0xffff
364,198,0xffff
365,198,0xffff
366,198,0xffff
367,198,0xffff
368,198,0xffff
369,198,0xffff
370,198,0xffff
371,198,0xffff
372,198,0xffff
373,198,0xffff
374,198,0xffff
375,198,0xffff
376,198,0xffff
377,198,0xffff
378,198,0xffff
379,198,0xffff
380,198,0xffff
381,198,0xffff
382,198,0xffff
383,198,0xffff
384,198,0xffff
385,198,0xffff
386,198,0xffff
387,198,0xffff
388,198,0xffff
389,198,0xffff
390,198,0xffff
391,198,0xffff
392,198,0xffff
393,198,0xffff
394,198,0xffff
395,198,0xffff
396,198,0xffff
397,198,0xffff
398,198,0xffff
399,198,0xffff
400,198,0xffff
401,198,0xffff
402,198,0xffff
403,198,0xffff
404,198,0xffff
405,198,0xffff
406,198,0xffff
407,198,0xffff
408,198,0xffff
409,198,0xffff
410,198,0xffff
411,198,0xffff
412,198,0xffff
413,198,0xffff
414,198,0xffff
415,198,0xffff
416,198,0xffff
417,198,0xffff
418,198,0xffff
419,198,0xffff
420,198,0xffff
421,198,0xffff
422,198,0xffff
423,198,0xffff
424,198,0xffff
425,198,0xffff
426,198,0xffff
427,198,0xffff
428,198,0xffff
429,198,0xffff
430,198,0xffff
431,198,0xffff
432,198,0xffff
433,198,0xffff
434,198,0xffff
435,198,0xffff
436,198,0xffff
437,198,0xffff
438,198,0xffff
439,198,0xffff
440,198,0xffff
441,198,0xffff
442,198,0xffff
443,198,0xffff
444,198,0xffff
445,198,0xffff
446,198,0xffff
447,198,0xffff
448,198,0xffff
449,198,0xffff
450,198,0xffff
451,198,0xffff
452,198,0xffff
453,198,0xffff
454,198,0xffff
455,198,0xffff
456,198,0xffff
457,198,0xffff
458,198,0xffff
459,198,0xffff
460,198,0xffff
461,198,0xffff
462,198,0xffff
463,198,0xffff
464,198,0xffff
465,198,0xffff
466,198,0xffff
467,198,0xffff
468,198,0xffff
469,198,0xffff
470,198,0xffff
471,198,0xffff
472,198,0xffff
473,198,0xffff
474,198,0xffff
475,198,0xffff
476,198,0xffff
477,198,0xffff
478,198,0xffff
479,198,0xffff
0,199,0xffff
1,199,0xffff
2,199,0xffff
3,199,0xffff
4,199,0xffff
5,199,0xffff
6,199,0xffff
7,199,0xffff
8,199,0xffff
9,199,0xffff
10,199,0xffff
11,199,0xffff
12,199,0xffff
13,199,0xffff
14,199,0xffff
15,199,0xffff
16,199,0xffff
17,199,0xffff
18,199,0xffff
19,199,0xffff
20,199,0xffff
21,199,0xffff
22,199,0xffff
23,199,0xffff
24,199,0xffff
25,199,0xffff
26,199,0xffff
27,199,0xffff
28,199,0xffff
29,199,0xffff
30,199,0xffff
31,199,0xffff
32,199,0xffff
33,199,0xffff
34,199,0xffff
35,199,0xffff
36,199,0xffff
37,199,0xffff
38,199,0xffff
39,199,0xffff
40,199,0xffff
41,199,0xffff
42,199,0xffff
43,199,0xffff
44,199,0xffff
45,199,0xffff
46,199,0xffff
47,199,0xffff
48,199,0xffff
49,199,0xffff
50,199,0xffff
51,199,0xffff
52,199,0xffff
53,199,0xffff
54,199,0xffff
55,199,0xffff
56,199,0xffff
57,199,0xffff
58,199,0xffff
59,199,0xffff
60,199,0xffff
61,199,0xffff
62,199,0xffff
63,199,0xffff
64,199,0xffff
65,199,0xffff
66,199,0xffff
67,199,0xffff
68,199,0xffff
69,199,0xffff
70,199,0xffff
71,199,0xffff
72,199,0xffff
73,199,0xffff
74,199,0xffff
75,199,0xffff
76,199,0xffff
77,199,0xffff
78,199,0xffff
79,199,0xffff
80,199,0xffff
81,199,0xffff
82,199,0xffff
83,199,0xffff
84,199,0xffff
85,199,0xffff
86,199,0xffff
87,199,0xffff
88,199,0xffde
89,199,0xffbe
90,199,0xf75d
91,199,0xef1c
92,199,0xeeda
93,199,0xe699
94,199,0xe657
95,199,0xde16
96,199,0xd5b4
97,199,0xcd93
98,199,0xcd72
99,199,0xcd72
100,199,0xcd72
101,199,0xcd72
102,199,0xd593
103,199,0xd593
104,199,0xd593
105,199,0xd593
106,199,0xd592
107,199,0xd592
108,199,0xcd92
109,199,0xcd72
110,199,0xcd72
111,199,0xcd72
112,199,0xcd72
113,199,0xcd72
114,199,0xcd51
115,199,0xcd51
116,199,0xc551
117,199,0xcd51
118,199,0xcd72
119,199,0xcd72
120,199,0xcd72
121,199,0xcd72
122,199,0xcd72
123,199,0xcd72
124,199,0xcd52
125,199,0xcd52
126,199,0xcd72
127,199,0xcd72
128,199,0xcd72
129,199,0xcd72
130,199,0xcd73
131,199,0xcd72
132,199,0xcd72
133,199,0xcd52
134,199,0xcd52
135,199,0xcd52
136,199,0xcd52
137,199,0xc531
138,199,0xc531
139,199,0xc531
140,199,0xc510
141,199,0xc4f0
142,199,0xbcf0
143,199,0xbcef
144,199,0xbccf
145,199,0xbcae
146,199,0xbcae
147,199,0xbc8e
148,199,0xbcae
149,199,0xbcae
150,199,0xbcae
151,199,0xbccf
152,199,0xc4ef
153,199,0xc510
154,199,0xc510
155,199,0xc510
156,199,0xc530
157,199,0xc530
158,199,0xc510
159,199,0xc4f0
160,199,0xc4f0
161,199,0xc4f0
162,199,0xc4f0
163,199,0xc510
164,199,0xc510
165,199,0xc510
166,199,0xcd11
167,199,0xcd31
168,199,0xcd31
169,199,0xcd51
170,199,0xd572
171,199,0xcd72
172,199,0xcd51
173,199,0xcd72
174,199,0xd592
175,199,0xdd93
176,199,0xd592
177,199,0xcd51
178,199,0xcd30
179,199,0xc4ef
180,199,0xc4ef
181,199,0xc4ef
182,199,0xc4cf
183,199,0xc4ce
184,199,0xc4cf
185,199,0xc4cf
186,199,0xc4ef
187,199,0xccef
188,199,0xc4ce
189,199,0xbcae
190,199,0xc4cf
191,199,0xc4cf
192,199,0xbcaf
193,199,0xbcaf
194,199,0xc4f0
195,199,0xc511
196,199,0xc531
197,199,0xc551
198,199,0xcd52
199,199,0xcd72
200,199,0xcd72
201,199,0xcd92
202,199,0xcd92
203,199,0xcd72
204,199,0xcd52
205,199,0xc531
206,199,0xc531
207,199,0xc531
208,199,0xc531
209,199,0xc531
210,199,0xc531
211,199,0xbcf0
212,199,0xbcaf
213,199,0xb4af
214,199,0xb48f
215,199,0xb46e
216,199,0xb46e
217,199,0xb44d
218,199,0xac0c
219,199,0xac2c
220,199,0xbc6d
221,199,0xbc8d
222,199,0xb42c
223,199,0xa3ca
224,199,0x9baa
225,199,0xabeb
226,199,0xac0b
227,199,0xa3cb
228,199,0xa3aa
229,199,0x9b69
230,199,0x9b69
231,199,0xa389
232,199,0x9b49
233,199,0x9b69
234,199,0x9b89
235,199,0xabcb
236,199,0xac0b
237,199,0xabca
238,199,0xa3a9
239,199,0xabca
240,199,0xa3ca
241,199,0xabca
242,199,0xabcb
243,199,0xabeb
244,199,0xac0c
245,199,0xac2c
246,199,0xbc8e
247,199,0xb46e
248,199,0xa3ec
249,199,0xac2d
250,199,0xa3cb
251,199,0xb44d
252,199,0xc4f0
253,199,0xb48e
254,199,0xac6e
255,199,0xc4f0
256,199,0xc510
257,199,0xb48f
258,199,0xb46e
259,199,0xb48e
260,199,0xcd72
261,199,0xc511
262,199,0xbcd0
263,199,0xc552
264,199,0xcdb4
265,199,0xcdb4
266,199,0xd5f5
267,199,0xde57
268,199,0xd616
269,199,0xde37
270,199,0xde57
271,199,0xde57
272,199,0xde78
273,199,0xe698
274,199,0xdeb8
275,199,0xdeb8
276,199,0xde98
277,199,0xde98
278,199,0xde99
279,199,0xe699
280,199,0xe698
281,199,0xe698
282,199,0xe678
283,199,0xde78
284,199,0xde98
285,199,0xe698
286,199,0xe699
287,199,0xde78
288,199,0xde78
289,199,0xde98
290,199,0xde99
291,199,0xde99
292,199,0xde98
293,199,0xde99
294,199,0xde99
295,199,0xe699
296,199,0xe6b9
297,199,0xe6b9
298,199,0xe6b9
299,199,0xe6b9
300,199,0xe6b9
301,199,0xe6b9
302,199,0xe6b9
303,199,0xe6b9
304,199,0xe6b9
305,199,0xe698
306,199,0xde77
307,199,0xd637
308,199,0xcdd5
309,199,0xcdd5
310,199,0xcdb4
311,199,0xc594
312,199,0xbd32
313,199,0xc573
314,199,0xcd94
315,199,0xc553
316,199,0xbd12
317,199,0xbd12
318,199,0xc532
319,199,0xc532
320,199,0xbcf1
321,199,0xc511
322,199,0xbcf1
323,199,0xc511
324,199,0xc531
325,199,0xbcf0
326,199,0xbcf0
327,199,0xcd72
328,199,0xcd51
329,199,0xc551
330,199,0xcd72
331,199,0xd593
332,199,0xd5d4
333,199,0xde15
334,199,0xe657
335,199,0xe699
336,199,0xeeda
337,199,0xf73c
338,199,0xffbe
339,199,0xffdf
340,199,0xffdf
341,199,0xffff
342,199,0xffff
343,199,0xffff
344,199,0xffff
345,199,0xffff
346,199,0xffff
347,199,0xffff
